STREET,DISTRICT,AREA_M2,ROOMS,PRICE,PROPERTY_CONDITION,COMFORT,ENERGY_USAGE,FLOOR,LIFT,BUILDING_HEIGHT,INNER_HEIGHT,AIR_CONDITIONING,FURNISHED,UTILITIES_EXPENSE,WHEELCHAIR_ACCESSIBLE,ORIENTATION,VIEW,BALCONY,HAS_GARDEN,HAS_ATTIC,HAS_EQUIPMENT,PET,SMOKING,PARKING,PANEL_PROGRAM
 Gabor Aron utca,II,89,3,846.0,,4.0,,1.0,0.0,3.0,1.0,1,3.0,0.0,0,,garden,11.0,,,1.0,,,0,
 Bonyhadi ut 49.,XIV,67,3,513.0,5.0,3.0,,1.0,1.0,3.0,1.0,0,1.0,76.0,0,south-east,garden,5.0,,,1.0,0.0,,0,
 Erdokerulo utca,XV,35,1,393.0,3.0,,,1.0,1.0,10.0,,0,4.0,151.0,0,,garden,10.0,0.0,,,1.0,not allowed,0,1.0
 Molnar Jozsef utca,XIX,37,1,302.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Tetenyi ut,XI,30,1,423.0,,,,,,,,0,,15.0,0,,,16.0,,,,,,,
 Prater utca 6.,VIII,26,1,332.0,6.0,,,,1.0,6.0,1.0,0,4.0,0.0,0,,,0.0,,,1.0,0.0,not allowed,0,
 Harshegyi ut,II,129,4,1692.0,4.0,4.0,,1.0,,,,1,4.0,0.0,0,,,0.0,,0.0,1.0,,,0,
 Batthyany ter,I,75,2,755.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Aradi utca,VI,54,2,423.0,,,,,,,,0,,91.0,0,,,0.0,,,,,,,
 Tarogato ut,II,80,2,906.0,4.0,,,,,2.0,,1,2.0,0.0,0,,,25.0,1.0,,1.0,1.0,,1,
 Podmaniczky utca 19.,VI,62,2,544.0,4.0,,,3.0,0.0,3.0,2.0,0,2.0,0.0,0,,,0.0,0.0,0.0,,1.0,not allowed,0,
 Dorottya utca,V,50,1,725.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Ruthen ut,II,50,1,664.0,4.0,,,4.0,0.0,4.0,,1,4.0,0.0,0,,panoramic,0.0,0.0,1.0,,0.0,not allowed,1,
 Bajnok utca,VI,45,2,438.0,5.0,3.0,,0.0,0.0,2.0,2.0,0,4.0,39.0,0,south-west,court,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Tarcsai ut 1.,XVII,20,1,151.0,4.0,,,,,,,0,4.0,0.0,0,,,0.0,,,,0.0,not allowed,0,
 Lipotvaros,V,92,2,1389.0,5.0,4.0,,2.0,1.0,5.0,,0,4.0,181.0,1,,street,5.0,,,1.0,,,,
 Lagymanyosi utca,XI,110,2,1507.0,5.0,3.0,,3.0,1.0,5.0,1.0,0,3.0,88.0,0,south-east,street,4.0,,,0.0,0.0,not allowed,0,
 Szerb utca,V,51,2,755.0,6.0,3.0,,0.5,1.0,5.0,2.0,1,4.0,0.0,0,south-west,street,0.0,0.0,0.0,1.0,1.0,not allowed,0,
 Vadruca utca 21/b,XVI,13,1,211.0,,,,,,,,0,,76.0,0,,,5.0,,,,,,,
 Akacfa utca,VII,43,1,513.0,5.0,3.0,,4.0,1.0,5.0,,1,4.0,45.0,0,,street,0.0,,,1.0,0.0,,,
 Vaci utca,V,105,3,1193.0,5.0,3.0,,3.0,1.0,,2.0,0,,0.0,0,south,court,0.0,,0.0,,1.0,not allowed,,
 Andrassy ut,VI,161,5,2327.0,5.0,5.0,,5.0,1.0,7.0,2.0,1,1.0,0.0,0,,,11.0,0.0,0.0,1.0,0.0,not allowed,1,
 Disz ter,I,75,1,1661.0,,,,,,,,0,,60.0,0,,,0.0,,,,,,,
 Taban,I,37,2,644.0,4.0,3.0,,2.0,0.0,4.0,1.0,0,4.0,0.0,0,west,court,0.0,0.0,0.0,1.0,,,0,
 Lagymanyos  Muegyetem kornyeke,XI,64,3,755.0,5.0,3.0,,3.0,1.0,5.0,2.0,0,4.0,0.0,0,south,street,0.0,0.0,0.0,1.0,,,0,
 Kolosy ter,III,75,2,664.0,5.0,3.0,,3.0,1.0,4.0,1.0,1,3.0,0.0,0,,panoramic,0.0,0.0,,,,not allowed,0,
 Balassi Balint utca,V,123,3,2558.0,5.0,4.0,,2.0,,4.0,,1,4.0,45.0,0,,street,0.0,,,1.0,0.0,,0,
 Columbus utca,XIV,77,3,507.0,5.0,,,0.5,,,,1,4.0,91.0,0,,garden,0.0,,,1.0,0.0,not allowed,,
 Balazs park 4.,XIV,52,2,453.0,,,,,,,,0,,106.0,0,,,4.0,,,,,,,
 Rozsa utca,VII,53,2,906.0,6.0,3.0,,0.0,1.0,4.0,,1,4.0,45.0,0,,court,6.0,,,1.0,0.0,,0,
 Kek Golyo utca,XII,49,2,423.0,4.0,,,0.0,1.0,7.0,,0,4.0,0.0,0,,street,0.0,,0.0,,0.0,,0,
 Templom ter 1.,XIX,18,1,227.0,,,,,,,,0,,36.0,0,,,0.0,,,,,,,
 Mester utca,IX,73,2,664.0,5.0,,,1.0,1.0,8.0,1.0,1,4.0,0.0,0,,,1.0,,0.0,,,not allowed,0,
 Columbus utca,XIV,40,1,423.0,5.0,3.0,,2.0,,4.0,1.0,1,4.0,0.0,0,south-east,garden,5.0,0.0,,1.0,0.0,allowed,,
 Alsohegy utca,XI,85,2,589.0,4.0,3.0,,2.0,0.0,2.0,1.0,0,4.0,0.0,0,south-east,panoramic,3.0,0.0,0.0,1.0,0.0,,0,
 Barcsay utca,VII,24,1,483.0,5.0,3.0,,1.0,,,,0,4.0,60.0,0,,street,0.0,,,1.0,,,,
 Andrassy ut 68.,VI,160,4,2327.0,6.0,5.0,,5.0,1.0,,,1,1.0,0.0,0,,panoramic,12.0,,1.0,1.0,,,1,
 Belgrad rakpart,V,70,2,1058.0,5.0,3.0,,2.0,0.0,5.0,2.0,1,4.0,0.0,0,south-west,panoramic,0.0,,0.0,1.0,0.0,not allowed,0,
 Ujvidek utca,XIV,36,1,362.0,4.0,3.0,,0.0,0.0,3.0,1.0,0,4.0,0.0,0,,street,0.0,,0.0,1.0,,,0,
 Vizivaros  Varalja,I,57,3,1465.0,6.0,5.0,,3.0,1.0,,,1,4.0,0.0,0,,court,10.0,0.0,,1.0,,,,
 Nemeth Laszlo utca,VI,30,1,423.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Galya utca,IX,70,3,755.0,5.0,4.0,,3.0,0.0,4.0,,1,4.0,76.0,0,,,0.0,,,1.0,0.0,not allowed,0,
 Raday utca 24/b.,IX,62,1,604.0,,,,,,,,0,,0.0,0,,,6.0,,,,,,,
 Rakoczi ter 6.,VIII,55,2,574.0,5.0,3.0,17,2.0,1.0,5.0,2.0,0,4.0,60.0,0,north-east,street,3.0,,0.0,1.0,0.0,not allowed,0,
 Benczur utca 43.,VI,83,3,1058.0,5.0,3.0,,1.0,1.0,6.0,2.0,1,4.0,80.0,0,north-west,street,3.0,,,1.0,,not allowed,0,
 Kenyeres utca,III,138,3,1299.0,,,,,,,,0,,0.0,0,,,25.0,,,,,,,
 Kulso-Terezvaros,VI,43,2,544.0,5.0,3.0,,0.0,0.0,4.0,2.0,0,4.0,136.0,0,east,court,0.0,1.0,0.0,1.0,0.0,not allowed,0,
 Taborhegyi ut,III,90,2,997.0,5.0,,,0.0,,2.0,,1,3.0,136.0,0,,panoramic,25.0,1.0,0.0,1.0,,not allowed,1,
 Kando Kalman utca,II,33,1,362.0,3.0,,,1.0,0.0,,2.0,0,1.0,0.0,0,,court,3.0,,,,,,0,
 Kaldy Gyula utca,VI,54,1,903.0,6.0,3.0,,6.0,1.0,6.0,1.0,1,,79.0,1,,court,4.0,,,1.0,0.0,not allowed,,
 Zsolna utca,XII,140,2,1798.0,5.0,5.0,,1.0,0.0,3.0,2.0,1,4.0,0.0,0,south,panoramic,20.0,0.0,1.0,1.0,,,1,
 Vizivaros  Varalja,I,63,2,604.0,4.0,3.0,,4.0,,,,0,,121.0,0,west,garden,0.0,,,,1.0,,,
 Hold utca,V,50,2,846.0,5.0,3.0,,5.0,1.0,5.0,2.0,0,4.0,39.0,0,,panoramic,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Devai utca,XIII,76,3,785.0,5.0,,,4.0,1.0,,2.0,0,4.0,0.0,0,,street,0.0,,0.0,1.0,,not allowed,0,
 Lechner Odon fasor,IX,160,4,2327.0,5.0,5.0,,5.0,1.0,9.0,1.0,1,4.0,0.0,1,west,panoramic,22.0,,,1.0,0.0,not allowed,0,
 Fiastyuk utca,XIII,39,1,362.0,,,,,,,,0,,45.0,0,,,0.0,,,,,,,
 Peterfy Sandor utca,VII,98,3,755.0,5.0,3.0,,0.0,0.0,4.0,2.0,1,3.0,51.0,0,south,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Danubius utca,XIII,42,1,664.0,6.0,3.0,,6.0,1.0,,,1,1.0,91.0,0,west,panoramic,12.0,,,1.0,,not allowed,0,
 Jokai ter 1.,VI,48,1,483.0,5.0,3.0,,1.0,1.0,4.0,2.0,0,4.0,45.0,0,,court,0.0,0.0,0.0,1.0,,,0,
 Karoly korut 1.,VII,101,4,1057.0,5.0,4.0,,3.0,1.0,5.0,2.0,0,3.0,0.0,0,,panoramic,2.0,1.0,0.0,1.0,0.0,not allowed,0,
 Nagyszombat utca,III,71,1,1208.0,5.0,4.0,,5.0,1.0,,1.0,1,4.0,0.0,0,,panoramic,0.0,0.0,0.0,1.0,,,1,
 Keleti Karoly utca,II,80,2,664.0,4.0,3.0,,4.0,1.0,5.0,2.0,0,3.0,0.0,0,south-west,panoramic,3.0,0.0,0.0,1.0,0.0,not allowed,0,
 Gyozo utca 5.,I,54,2,634.0,5.0,3.0,17,4.0,1.0,4.0,2.0,0,2.0,76.0,0,east,panoramic,3.0,0.0,0.0,1.0,1.0,not allowed,0,
 Kresz Geza utca,XIII,35,1,390.0,4.0,3.0,,0.5,1.0,6.0,,0,1.0,0.0,0,,court,0.0,0.0,,,1.0,,0,
 Zoltan utca,V,50,1,740.0,5.0,3.0,,4.0,1.0,4.0,2.0,1,4.0,76.0,0,,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Kertesz utca,VII,80,3,1058.0,5.0,3.0,,2.0,1.0,3.0,2.0,1,4.0,88.0,0,,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Balassi Balint utca,V,100,3,1586.0,5.0,5.0,,1.0,1.0,5.0,2.0,0,4.0,0.0,0,,panoramic,3.0,0.0,0.0,1.0,,,0,
 Belso-Terezvaros,VI,84,3,2433.0,5.0,5.0,,5.0,1.0,,,1,4.0,0.0,0,,street,2.0,0.0,0.0,1.0,,,0,
 Lehel ter,XIII,46,2,740.0,5.0,3.0,,5.0,1.0,6.0,1.0,1,4.0,76.0,0,south,panoramic,4.0,0.0,0.0,1.0,0.0,not allowed,0,
 Lechner Odon fasor,IX,150,3,2327.0,5.0,5.0,,5.0,1.0,9.0,1.0,1,4.0,0.0,0,west,panoramic,10.0,0.0,,1.0,0.0,not allowed,1,
 Muzeum korut,V,70,2,1058.0,5.0,3.0,,3.0,1.0,3.0,2.0,1,4.0,0.0,0,,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Nagyszombat utca,III,115,4,1507.0,4.0,3.0,,1.0,1.0,4.0,2.0,1,2.0,91.0,1,,garden,0.0,,0.0,1.0,0.0,not allowed,0,
 Hathaz utca 11.,X,35,1,332.0,5.0,2.0,,2.0,0.0,3.0,1.0,0,2.0,60.0,0,south-east,street,0.0,,0.0,1.0,0.0,not allowed,1,
 Mariassy utca 6.,IX,27,1,513.0,6.0,3.0,,3.0,1.0,9.0,1.0,1,4.0,60.0,1,south,street,1.0,0.0,0.0,1.0,1.0,not allowed,1,
 Belso-Ferencvaros,IX,70,3,755.0,,4.0,,3.0,0.0,4.0,,1,4.0,0.0,0,,street,3.0,,0.0,1.0,,,,
 Vizeses utca,II,60,1,423.0,4.0,3.0,,0.0,,3.0,,0,4.0,136.0,0,east,court,0.0,1.0,,1.0,0.0,,0,
 Ond vezer utja,XIV,56,2,544.0,,,,,,,,0,,0.0,0,,,6.0,,,,,,,
 Kapy utca,II,108,3,1574.0,5.0,,,1.0,0.0,2.0,,1,4.0,76.0,0,,panoramic,40.0,1.0,,1.0,0.0,,0,
 Lipotvaros,V,94,3,1963.0,5.0,5.0,,4.0,1.0,4.0,2.0,1,4.0,0.0,0,,street,22.0,0.0,0.0,1.0,0.0,,0,
 Marek Jozsef utca,VII,32,1,302.0,3.0,,,0.5,,,2.0,0,,60.0,0,,,0.0,,,,,not allowed,0,
 Dozsa Gyorgy ut,VII,86,3,634.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Kinizsi utca,IX,25,1,468.0,4.0,3.0,14,1.0,0.0,3.0,2.0,1,4.0,72.0,0,south-east,court,0.0,1.0,0.0,1.0,0.0,not allowed,0,
 Garibaldi utca,V,26,1,582.0,5.0,3.0,,4.0,1.0,,,0,4.0,0.0,0,,court,0.0,,,1.0,,,,
 Ujlak,III,71,3,1269.0,5.0,5.0,,5.0,1.0,7.0,1.0,1,4.0,0.0,1,south-east,panoramic,12.0,,0.0,1.0,0.0,not allowed,1,
 Budafoki ut 15.,XI,50,1,423.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Szovetseg utca 45.,VII,43,1,498.0,4.0,,,1.0,0.0,,2.0,0,4.0,0.0,0,,street,0.0,,0.0,1.0,,,0,
 Peterdy utca,VII,75,2,601.0,5.0,4.0,,2.0,,3.0,2.0,0,4.0,42.0,0,,street,0.0,,0.0,1.0,0.0,not allowed,,
 Petnehazy utca 70-72,XIII,57,2,725.0,5.0,4.0,10,0.0,1.0,4.0,1.0,0,2.0,85.0,1,south,street,16.0,1.0,0.0,1.0,1.0,allowed,0,
 Budai Nagy Antal utca,XIII,50,1,816.0,5.0,3.0,18,3.0,1.0,5.0,2.0,1,4.0,91.0,1,north-east,street,5.0,0.0,0.0,1.0,1.0,not allowed,0,
 Csanady utca,XIII,50,1,544.0,5.0,3.0,4,2.0,1.0,5.0,2.0,1,4.0,34.0,0,east,court,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Vacegres utca,XV,55,1,423.0,5.0,2.0,17,4.0,,4.0,,0,4.0,0.0,0,south-west,street,3.0,0.0,0.0,1.0,,allowed,0,1.0
 Budapart,XI,54,2,704.0,5.0,3.0,,4.0,1.0,8.0,1.0,1,1.0,0.0,1,south-east,panoramic,12.0,0.0,0.0,1.0,0.0,not allowed,0,
 Jozsef utca,XVI,60,2,362.0,4.0,3.0,,1.0,,2.0,1.0,0,4.0,91.0,0,south-west,garden,5.0,,1.0,1.0,,,0,
 Krisztinavaros  Varalja,I,60,3,740.0,5.0,3.0,,4.0,1.0,5.0,2.0,0,3.0,0.0,0,east,court,0.0,,0.0,1.0,,,,
 Nagymezo utca,VI,55,2,393.0,4.0,3.0,8,0.0,0.0,3.0,2.0,0,4.0,45.0,0,south-west,street,0.0,0.0,0.0,1.0,1.0,not allowed,0,
 Solyater utca,XIII,49,2,634.0,,,,,,,,0,,0.0,0,,,14.0,,,,,,,
 So utca,V,56,2,906.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Kun utca 4.,VIII,54,2,423.0,5.0,3.0,12,5.0,1.0,6.0,1.0,0,1.0,76.0,0,,court,5.0,,0.0,1.0,0.0,not allowed,0,
 Telepes utca,XIV,69,2,664.0,,,,,,,,0,,0.0,0,,,10.0,,,,,,,
 Rozmaring utca,XI,35,1,423.0,5.0,4.0,19,2.0,0.0,2.0,,1,,0.0,0,,court,10.0,,0.0,1.0,,,1,
 Andrassy ut,VI,43,2,513.0,4.0,3.0,,3.0,1.0,3.0,,1,4.0,60.0,0,west,street,0.0,0.0,,1.0,0.0,,0,
 Lipotvaros,V,119,3,1722.0,5.0,4.0,,4.0,1.0,6.0,2.0,1,,211.0,0,,street,0.0,0.0,0.0,1.0,,,0,
 Bathory utca,V,66,2,529.0,5.0,,,,,3.0,,0,,106.0,0,,,0.0,,,,,,,
 Budapart ter,XI,75,4,997.0,6.0,,,1.0,1.0,,,0,2.0,91.0,0,,,15.0,,,1.0,,not allowed,0,
 Danubius utca,XIII,51,2,695.0,5.0,,,,1.0,,,0,,0.0,0,,panoramic,15.0,,,1.0,,,,
 Liliom utca 1/b,IX,80,3,967.0,5.0,4.0,,0.5,1.0,6.0,1.0,0,4.0,0.0,0,north-west,street,0.0,0.0,0.0,1.0,0.0,not allowed,1,
 Erzsebet korut 15.,VII,75,3,687.0,5.0,,,1.0,,,2.0,0,4.0,0.0,0,,street,0.0,,,1.0,,,,
 Kofarago utca,VIII,42,1,393.0,5.0,3.0,,0.0,,2.0,2.0,0,4.0,91.0,1,south,court,0.0,,0.0,1.0,,not allowed,0,
 Garay ter,VII,34,1,453.0,,,,,,,,0,,60.0,0,,,0.0,,,,,,,
 Kiss Jozsef utca,VIII,107,3,967.0,5.0,4.0,,4.0,1.0,5.0,,0,4.0,106.0,0,,,7.0,,,1.0,0.0,,0,
 Falk Miksa utca,V,53,2,574.0,5.0,3.0,,3.0,1.0,6.0,2.0,0,4.0,33.0,0,east,street,0.0,0.0,0.0,1.0,,not allowed,0,
 Torokvesz,II,90,3,1163.0,5.0,3.0,,0.0,1.0,3.0,1.0,1,2.0,0.0,1,south-west,garden,12.0,1.0,0.0,1.0,0.0,not allowed,1,
 Derek utca 9.,I,80,3,982.0,5.0,3.0,,0.0,0.0,1.0,1.0,0,4.0,0.0,0,,,0.0,1.0,0.0,1.0,0.0,not allowed,0,
 Rezmal,II,115,3,1692.0,5.0,4.0,,0.0,1.0,3.0,,0,2.0,0.0,0,,garden,0.0,,,,,,0,
 Rezmal,II,110,3,1269.0,5.0,4.0,,2.0,1.0,3.0,,0,2.0,0.0,0,,panoramic,0.0,,1.0,,,,0,
 Izabella utca,VI,20,1,393.0,5.0,3.0,,1.0,1.0,4.0,2.0,1,4.0,45.0,0,,court,0.0,,,1.0,,not allowed,,
 Lipotvaros,V,93,3,876.0,,,,0.0,,,,0,4.0,0.0,0,,,0.0,,,1.0,,,,
 Alkotmany utca,V,122,4,1196.0,4.0,,,1.0,1.0,5.0,,0,,0.0,1,,street,0.0,0.0,0.0,,,,0,
 Alkotmany utca,V,122,4,1586.0,4.0,4.0,,1.0,1.0,4.0,2.0,0,1.0,0.0,0,south-west,,0.0,,,,0.0,not allowed,0,
 Jasz utca,XIII,16,1,378.0,5.0,3.0,,,1.0,,1.0,0,4.0,0.0,0,,court,8.0,0.0,0.0,1.0,0.0,not allowed,,
 Lagymanyosi utca 17/b.,XI,120,3,876.0,5.0,4.0,,1.0,1.0,6.0,2.0,0,3.0,0.0,1,south-west,street,0.0,0.0,0.0,1.0,1.0,,0,
 Szerb Antal utca 22.,II,52,2,695.0,4.0,3.0,17,4.0,1.0,4.0,1.0,1,4.0,0.0,0,south-east,panoramic,0.0,0.0,0.0,1.0,0.0,not allowed,1,
 Garas utca 12.,II,76,3,1057.0,5.0,4.0,,1.0,1.0,3.0,2.0,0,2.0,0.0,0,south-east,garden,0.0,1.0,0.0,1.0,1.0,,0,
 Ferenciek tere,V,36,1,423.0,,,,,,,,0,,60.0,0,,,0.0,,,,,,,
 Szuglo utca,XIV,40,2,544.0,6.0,3.0,,4.0,1.0,6.0,1.0,1,4.0,60.0,0,south-west,garden,7.0,0.0,0.0,1.0,0.0,not allowed,0,
 Wesselenyi utca,VII,69,3,976.0,,,16,5.0,1.0,,,1,4.0,36.0,0,,street,2.0,,,1.0,,,,
 Harmat utca 82.,X,37,1,302.0,,,,,,,,0,,76.0,0,,,0.0,,,,,,,
 Terez korut,VI,37,2,453.0,5.0,2.0,,2.0,1.0,,2.0,0,1.0,0.0,0,,court,0.0,,0.0,1.0,,,,
 Agnes ut,XII,78,2,1375.0,5.0,4.0,,0.0,0.0,2.0,,1,4.0,151.0,0,south-east,panoramic,0.0,1.0,0.0,1.0,1.0,,0,
 Tahi utca,XIII,38,1,453.0,4.0,3.0,,0.0,1.0,5.0,1.0,0,4.0,0.0,0,south,street,0.0,0.0,,1.0,0.0,not allowed,0,
 Nadorliget utca,XI,48,2,544.0,5.0,3.0,18,3.0,1.0,7.0,1.0,1,1.0,27.0,1,south-west,garden,0.0,0.0,0.0,,0.0,not allowed,0,
 Kiraly utca 30.,VI,49,2,604.0,6.0,4.0,,5.0,1.0,8.0,1.0,1,4.0,91.0,1,south-west,street,6.0,0.0,0.0,1.0,,not allowed,,
 Rozsa utca,VII,40,1,332.0,3.0,,,4.0,1.0,,1.0,0,4.0,91.0,0,,street,1.0,,0.0,1.0,0.0,,0,
 Thoman Istvan utca 4.,XII,43,1,529.0,3.0,3.0,,3.0,1.0,10.0,1.0,0,,106.0,0,east,panoramic,9.0,0.0,,1.0,0.0,not allowed,1,
 Rippl-Ronai utca,VI,29,1,378.0,,,,,,,,0,,29.0,0,,,0.0,,,,,,,
 Szechenyi rakpart,V,64,2,1269.0,5.0,3.0,,2.0,1.0,,,1,4.0,0.0,0,,panoramic,0.0,,,1.0,,,0,
 Buvar utca,III,52,2,408.0,3.0,3.0,,4.0,1.0,10.0,,0,1.0,0.0,1,,garden,0.0,,,,0.0,,0,
 Tancsics Mihaly utca,XXI,49,2,453.0,5.0,3.0,,0.0,1.0,10.0,1.0,1,1.0,0.0,0,,street,0.0,0.0,0.0,0.0,,not allowed,1,0.0
 Kertvaros utca,II,90,3,906.0,5.0,4.0,,1.0,,3.0,,1,1.0,0.0,0,,panoramic,15.0,,0.0,1.0,0.0,not allowed,0,
 Vaci utca,V,55,2,906.0,5.0,,,3.0,1.0,6.0,,0,4.0,0.0,0,,,0.0,,,1.0,,,,
 Beke ter,XIII,36,1,393.0,,,,,,,,0,,41.0,0,,,20.0,,,,,,,
 Kozraktar utca,IX,30,1,362.0,5.0,,,0.0,,,2.0,0,,26.0,0,west,panoramic,0.0,,0.0,,,not allowed,,
 Delej utca 51.,VIII,34,1,362.0,4.0,3.0,8,2.0,0.0,4.0,2.0,0,4.0,91.0,0,east,court,0.0,,0.0,1.0,1.0,not allowed,0,
 Kulso-Terezvaros,VI,98,3,831.0,4.0,4.0,,,1.0,,2.0,0,1.0,0.0,0,,street,0.0,,,1.0,,,,
 Kozepso-Erzsebetvaros,VII,43,1,635.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Stollar Bela utca,V,91,2,1118.0,5.0,4.0,,0.0,,4.0,,1,4.0,24.0,0,,,0.0,,,1.0,0.0,not allowed,,
 Palvolgy  Latohegy,II,97,3,1205.0,4.0,4.0,,2.0,,3.0,,1,4.0,0.0,0,,garden,0.0,0.0,0.0,1.0,0.0,,0,
 Kiraly utca,VII,146,3,2856.0,5.0,5.0,,3.0,0.0,3.0,2.0,1,4.0,0.0,0,,street,16.0,0.0,0.0,1.0,,,0,
 Also erdosor,VII,45,2,513.0,5.0,,,1.0,,,,0,4.0,82.0,0,,,0.0,,,1.0,,,0,
 II. Rakoczi Ferenc ut,XXI,20,1,242.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Miko utca,I,120,4,1322.0,5.0,3.0,,1.0,1.0,4.0,2.0,0,4.0,0.0,0,west,street,0.0,,0.0,1.0,,,1,
 Parizsi utca,V,60,2,544.0,5.0,3.0,,3.0,0.0,4.0,2.0,1,4.0,60.0,0,south-west,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Somogyi Bela utca,VIII,91,4,1375.0,,5.0,,2.0,1.0,,2.0,1,4.0,0.0,0,,street,0.0,0.0,0.0,1.0,0.0,,,
 Jozsef nador ter,V,70,3,687.0,5.0,3.0,,4.0,1.0,6.0,2.0,0,,0.0,0,,street,0.0,0.0,,,,,0,
 Lonyay utca,IX,100,3,1586.0,5.0,4.0,,3.0,1.0,,2.0,1,4.0,0.0,0,,street,4.0,0.0,0.0,1.0,,,0,
 Toberek utca,XI,54,2,468.0,5.0,3.0,,2.0,1.0,4.0,,0,3.0,91.0,0,south-east,garden,13.0,,,1.0,1.0,,0,
 Fazekas utca 29.,II,42,1,680.0,5.0,3.0,18,7.0,1.0,7.0,1.0,1,,91.0,1,west,panoramic,8.0,0.0,,1.0,0.0,not allowed,0,
 Horvat utca 2.,II,48,1,680.0,5.0,3.0,18,6.0,1.0,9.0,1.0,1,,91.0,0,east,panoramic,8.0,0.0,,1.0,0.0,not allowed,0,
 Petofi Sandor utca,V,115,4,3173.0,5.0,5.0,,5.0,1.0,,2.0,1,4.0,0.0,0,,,23.0,,,1.0,0.0,not allowed,,
 Aranykez utca,V,61,1,544.0,4.0,3.0,,7.0,1.0,9.0,,0,1.0,121.0,0,,,0.0,,,,0.0,,,
 Osrepulo utca 12.,XVII,54,1,513.0,,,,,,,,0,,0.0,0,,,10.0,,,,,,,
 Szerb utca,V,40,1,634.0,5.0,,,2.0,0.0,2.0,2.0,1,4.0,151.0,0,,street,0.0,,,1.0,0.0,not allowed,,
 Krisztina korut,I,47,1,604.0,5.0,3.0,,1.0,1.0,5.0,2.0,0,4.0,0.0,0,south-east,garden,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Tuzolto utca,IX,73,2,680.0,5.0,3.0,,3.0,0.0,4.0,1.0,1,4.0,0.0,0,,garden,1.0,,0.0,1.0,0.0,not allowed,0,
 Rozsahegy utca,II,70,2,755.0,5.0,3.0,,4.0,1.0,5.0,,1,4.0,0.0,0,,panoramic,3.0,,,1.0,,,0,
 Vaci ut,XIII,48,1,393.0,4.0,3.0,,1.0,0.0,3.0,,0,4.0,60.0,0,east,court,0.0,,0.0,1.0,0.0,not allowed,0,
 Budakeszi ut,II,70,2,664.0,4.0,3.0,12,10.0,1.0,,1.0,0,3.0,0.0,0,,panoramic,10.0,1.0,0.0,,0.0,not allowed,0,
 Szepvolgyi ut,II,60,2,664.0,5.0,,,0.0,,,2.0,0,3.0,0.0,0,,,0.0,1.0,,,,,0,
 Verhalom,II,147,5,2486.0,4.0,4.0,,3.0,1.0,,,1,1.0,0.0,0,,panoramic,25.0,,,,,,1,
 Vigyazo Ferenc utca,V,53,2,740.0,6.0,3.0,,1.0,1.0,,,1,4.0,0.0,0,,court,0.0,,,1.0,,,,
 Csillaghegy,III,140,4,1322.0,5.0,,,2.0,0.0,,,1,3.0,0.0,0,,,30.0,,1.0,1.0,,,1,
 Corvin setany,VIII,70,3,1148.0,6.0,3.0,,8.0,1.0,9.0,1.0,0,4.0,0.0,0,,panoramic,0.0,,,1.0,0.0,not allowed,,
 Vorosmarty utca,VII,28,1,604.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Vorosmarty utca,VII,53,1,1118.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Anker koz,VI,85,3,2622.0,5.0,4.0,,3.0,1.0,5.0,,1,4.0,60.0,0,,court,0.0,0.0,,1.0,0.0,,0,
 Sziv utca,VI,34,1,483.0,6.0,,,3.0,1.0,6.0,,1,4.0,0.0,0,,,4.0,,0.0,1.0,,not allowed,0,
 Frankel Leo ut,II,103,3,906.0,4.0,,,1.0,1.0,,2.0,0,1.0,0.0,0,south,street,6.0,0.0,0.0,1.0,,,0,
 Petofi Sandor utca,V,100,4,3702.0,5.0,3.0,17,5.0,1.0,7.0,2.0,1,4.0,0.0,0,north-west,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Liszt Ferenc ter,VI,67,2,903.0,4.0,3.0,,2.0,1.0,6.0,,0,4.0,15.0,0,,street,0.0,,,1.0,0.0,,0,
 Terez korut,VI,101,3,1208.0,5.0,3.0,,2.0,0.0,3.0,2.0,1,4.0,121.0,0,west,street,0.0,0.0,0.0,1.0,0.0,allowed,0,
